,Date,BTC_Close,Gold_Close,Oil_Close,Volume_Top2,Volume_Top3,Volume_Top4,Volume_Top5
294,2020-10-20,11916.3349609375,1910.4000244140625,41.459999084472656,0.14890046645238086,0.47539539303399736,0.016539439501306152,0.02416843050616313
295,2020-10-21,12823.689453125,1924.5999755859375,40.029998779296875,0.15566527446311337,0.4683809673408626,0.017737293873231103,0.024336968635935378
296,2020-10-22,12965.8916015625,1901.0999755859375,40.63999938964844,0.14599277995193746,0.4762901753892938,0.026171066027447752,0.03008883672631616
297,2020-10-23,12931.5390625,1902.0,39.849998474121094,0.15253521305503842,0.48537815229675685,0.02274441426652295,0.02932292009118309
300,2020-10-26,13075.248046875,1902.699951171875,38.560001373291016,0.14612749679535716,0.5192725160947238,0.023049268493859767,0.02749035616922858
301,2020-10-27,13654.21875,1908.800048828125,39.56999969482422,0.13498082653459764,0.48989111544102293,0.02201430009186408,0.026324332610009504
302,2020-10-28,13271.28515625,1876.199951171875,37.38999938964844,0.13702594507313934,0.48701883719832617,0.02130854035116482,0.032925588956551184
303,2020-10-29,13437.8828125,1865.5999755859375,36.16999816894531,0.10466845149321968,0.3718295330652904,0.044164068583416455,0.021636981928804623
304,2020-10-30,13546.5224609375,1877.4000244140625,35.790000915527344,0.13970775116343145,0.4930787544601512,0.024132374940682193,0.03094985536857002
307,2020-11-02,13550.4892578125,1890.4000244140625,36.810001373291016,0.14470353219890222,0.48667582521819963,0.02494372556573204,0.025569063687893114
308,2020-11-03,13950.30078125,1908.5,37.65999984741211,0.13473358501982843,0.481836321605693,0.03267091354908635,0.031063637044879508
309,2020-11-04,14133.70703125,1894.5999755859375,39.150001525878906,0.14066492352303978,0.4775430498257475,0.03102113469666756,0.024206339139178044
310,2020-11-05,15579.8486328125,1945.300048828125,38.790000915527344,0.13798126534808758,0.45003882827893904,0.026357399104489747,0.02052229162766176
311,2020-11-06,15565.880859375,1950.300048828125,37.13999938964844,0.14546792172957856,0.4597281041561036,0.028528078956569357,0.020056378515003394
314,2020-11-09,15332.3154296875,1853.199951171875,40.290000915527344,0.13847030069340938,0.4659049907192303,0.031114812665316,0.01946263466003122
315,2020-11-10,15290.90234375,1875.4000244140625,41.36000061035156,0.1484268349305667,0.47359940103626547,0.04283002200731201,0.021174569920605686
316,2020-11-11,15701.33984375,1860.699951171875,41.45000076293945,0.15493809192533697,0.4696846626340728,0.030943569859995572,0.016707727208691486
317,2020-11-12,16276.34375,1872.5999755859375,41.119998931884766,0.13624748993443017,0.46148557352214126,0.02585042472251401,0.014822742682123838
318,2020-11-13,16317.80859375,1885.699951171875,40.130001068115234,0.142533604885709,0.46962684954858624,0.032297191256603984,0.01411131332511923
321,2020-11-16,16716.111328125,1887.300048828125,41.34000015258789,0.12424571391040977,0.47737895869879954,0.044585664315317956,0.011425913763638112
322,2020-11-17,17645.40625,1884.5,41.43000030517578,0.12555909219953665,0.47403886295244063,0.05164625614140695,0.013139729849710948
323,2020-11-18,17804.005859375,1873.5,41.81999969482422,0.12435863349116046,0.47840365193691364,0.039538368412454686,0.01644858946215371
324,2020-11-19,17817.08984375,1861.0999755859375,41.7400016784668,0.10880972987773918,0.4652346473581726,0.045626154623175055,0.057709881933575326
325,2020-11-20,18621.314453125,1872.5999755859375,42.150001525878906,0.1527972040230845,0.47804395446815623,0.05153647985865307,0.014217911244503334
328,2020-11-23,18364.12109375,1837.800048828125,43.060001373291016,0.15266162352841955,0.11595764209873181,0.4803259775288602,0.011803688572492138
329,2020-11-24,19107.46484375,1804.800048828125,44.90999984741211,0.10819969304025245,0.15255652227833966,0.4643266560421664,0.035717360693490074
330,2020-11-25,18732.12109375,1805.699951171875,45.709999084472656,0.11198296626220507,0.1313884201866847,0.4843630063950353,0.028602954071170854
332,2020-11-27,17108.40234375,1781.9000244140625,45.529998779296875,0.11438164951029735,0.127171810650604,0.4825890132990641,0.011590788533888908
335,2020-11-30,19625.8359375,1775.699951171875,45.34000015258789,0.12089860081956252,0.10373580788650144,0.4675829176838629,0.023206843308905375
336,2020-12-01,18802.998046875,1814.0999755859375,44.54999923706055,0.13948789503463313,0.08717225164325461,0.46822052920560503,0.05038943602530323
337,2020-12-02,19201.091796875,1825.699951171875,45.279998779296875,0.12044040461179503,0.09184555040677361,0.4659771187047287,0.05502417046353152
338,2020-12-03,19445.3984375,1836.800048828125,45.63999938964844,0.13751499499299036,0.08418326570804903,0.4551327279586458,0.05122267720130523
339,2020-12-04,18699.765625,1835.9000244140625,46.2599983215332,0.13317834767053058,0.07849277027553994,0.4678344101774015,0.04437855306305553
342,2020-12-07,19191.630859375,1861.800048828125,45.7599983215332,0.1175480809068232,0.08463232822253894,0.45562217290562307,0.047283855116277675
343,2020-12-08,18321.14453125,1870.800048828125,45.599998474121094,0.1313250386660016,0.07572524860830064,0.4653132486120337,0.03858761580774916
344,2020-12-09,18553.916015625,1834.5999755859375,45.52000045776367,0.12603034899018822,0.10053687845945738,0.4661443698277415,0.03369893149402403
345,2020-12-10,18264.9921875,1833.5999755859375,46.779998779296875,0.12574265077943525,0.10444385323824927,0.46221362525280635,0.032393912030251375
346,2020-12-11,18058.904296875,1839.800048828125,46.56999969482422,0.11259747098520649,0.10863466777038078,0.475347620869489,0.020175605913943264
350,2020-12-15,19417.076171875,1852.300048828125,47.619998931884766,0.1046204268423027,0.10155059203537757,0.46059122125257496,0.03326307700467451
351,2020-12-16,21310.59765625,1856.0999755859375,47.81999969482422,0.10728708283433527,0.1028173701011654,0.44694001254149374,0.04173289574397308
352,2020-12-17,22805.162109375,1887.199951171875,48.36000061035156,0.09913144769503178,0.4952322076718097,0.051647553713235074,0.02380247891226627
353,2020-12-18,23137.9609375,1885.699951171875,49.099998474121094,0.1856469393205589,0.17599173229110768,0.11896006269587912,0.04353526709661144
356,2020-12-21,22803.08203125,1879.199951171875,47.7400016784668,0.09598051234815129,0.06558245291819761,0.4673045453340926,0.06592295180246706
357,2020-12-22,23783.029296875,1866.5999755859375,47.02000045776367,0.09359448028055722,0.45875880187860163,0.0960599312246668,0.07122249653312557
358,2020-12-23,23241.345703125,1874.699951171875,48.119998931884766,0.08316500368612875,0.46329973082566817,0.10786190879663742,0.06695927348797481
359,2020-12-24,23735.94921875,1879.9000244140625,48.22999954223633,0.09361061321830878,0.4622335871082099,0.10946739265806149,0.06609275224278881
363,2020-12-28,27084.80859375,1877.199951171875,47.619998931884766,0.14360500120118277,0.4550589041316425,0.049739881057799494,0.06076023602505387
364,2020-12-29,27362.4375,1879.699951171875,48.0,0.11486001999071901,0.47140992574535295,0.07961993150720796,0.05623424318229929
365,2020-12-30,28840.953125,1891.0,48.400001525878906,0.1092723669861345,0.4591319313328197,0.05619522141287902,0.051350856791958936
369,2021-01-04,31971.9140625,1944.699951171875,47.619998931884766,0.20064293177495282,0.44361733808975035,0.021640375418461238,0.04812875594909645
370,2021-01-05,33992.4296875,1952.699951171875,49.93000030517578,0.18332228804962203,0.4498267120211317,0.0449868528584165,0.023738420703813715
371,2021-01-06,36824.36328125,1906.9000244140625,50.630001068115234,0.17571335804747704,0.45640409565969814,0.02968943037829326,0.042233728055671216
372,2021-01-07,39371.04296875,1912.300048828125,50.83000183105469,0.14261739183163966,0.45626962557760625,0.05622877273977622,0.04616553507433015
373,2021-01-08,40797.609375,1834.0999755859375,52.2400016784668,0.15365772957869764,0.4559528459774288,0.03405482254459286,0.05096741271186568
376,2021-01-11,35566.65625,1849.5999755859375,52.25,0.15469011604403124,0.4604489054765331,0.024928475159593462,0.04583185122088338
377,2021-01-12,33922.9609375,1842.9000244140625,53.209999084472656,0.15598559075149146,0.48886522654701176,0.02728026764802735,0.016796029871990217
378,2021-01-13,37316.359375,1853.5999755859375,52.90999984741211,0.14674823440461257,0.47868753640403044,0.02354914536565411,0.012949293406439898
379,2021-01-14,39187.328125,1850.300048828125,53.56999969482422,0.16276018171889176,0.4752984052038492,0.02570765538711063,0.026330547613495226
380,2021-01-15,36825.3671875,1829.300048828125,52.36000061035156,0.15842347615275298,0.49420177589636266,0.021823981603252572,0.027127462688313293
384,2021-01-19,36069.8046875,1839.5,52.97999954223633,0.21732021482128683,0.47766045782588085,0.015722181377910677,0.025708326085933736
385,2021-01-20,35547.75,1865.9000244140625,53.2400016784668,0.1960235816422584,0.4855915630957919,0.01937654247462025,0.018973605345511717
386,2021-01-21,30825.69921875,1865.300048828125,53.130001068115234,0.17906784533595838,0.4897923208355884,0.018883277919080732,0.017361839981622613
387,2021-01-22,33005.76171875,1855.699951171875,52.27000045776367,0.17555562926863144,0.4858688611683239,0.011958380807938634,0.017994995703975683
390,2021-01-25,32366.392578125,1854.9000244140625,52.77000045776367,0.20657207755213625,0.47965616905736735,0.015891511106611342,0.013871561673105924
391,2021-01-26,32569.849609375,1850.699951171875,52.61000061035156,0.19905163708048298,0.48668959395956735,0.012392588890124128,0.013362487384508008
392,2021-01-27,30432.546875,1844.9000244140625,52.849998474121094,0.18426954099654344,0.4953607030689818,0.013907133521109562,0.013756394104895858
393,2021-01-28,33466.09765625,1837.9000244140625,52.34000015258789,0.15673019999381055,0.47099912275596245,0.01339802326869195,0.012639777619595092
394,2021-01-29,34316.38671875,1847.300048828125,52.20000076293945,0.14613468820324008,0.5006467593783769,0.009970006217303944,0.02189323447036094
397,2021-02-01,33537.17578125,1860.800048828125,53.54999923706055,0.11892299723983646,0.47964020732165386,0.14238771643585424,0.009074687855941158
398,2021-02-02,35510.2890625,1830.5,54.7599983215332,0.192289421134716,0.47548640924212643,0.0539838170414737,0.011250246574123546
399,2021-02-03,37472.08984375,1832.199951171875,55.689998626708984,0.18810262955512058,0.477129943606666,0.02104663534231907,0.03895640999527626
400,2021-02-04,36926.06640625,1788.9000244140625,56.22999954223633,0.16986952309689982,0.4976742458768523,0.050480056460320465,0.018590706529504276
401,2021-02-05,38144.30859375,1810.9000244140625,56.849998474121094,0.1754800512355094,0.5085741516794674,0.04475336490892445,0.014818876388273144
404,2021-02-08,46196.46484375,1831.9000244140625,57.970001220703125,0.15004265560929883,0.48975838798304777,0.028302412502285504,0.014802465876887562
405,2021-02-09,46481.10546875,1835.300048828125,58.36000061035156,0.1438700383957448,0.5066218397404986,0.019164061605832786,0.031374646774948486
406,2021-02-10,44918.18359375,1840.5999755859375,58.68000030517578,0.12978212936098885,0.517983483758415,0.03922205690943493,0.04270747097097677
407,2021-02-11,47909.33203125,1824.9000244140625,58.2400016784668,0.12788274963268997,0.5135649700632821,0.03772840076750147,0.03187868844516081
408,2021-02-12,47504.8515625,1821.5999755859375,59.470001220703125,0.13367874343982022,0.5187993329820666,0.028339758529198372,0.04919742007919233
412,2021-02-16,49199.87109375,1797.199951171875,60.04999923706055,0.12952606147370252,0.5330538261102967,0.01993669254338831,0.026263323833838333
413,2021-02-17,52149.0078125,1771.0999755859375,61.13999938964844,0.13513990749239865,0.5230022579779687,0.016133715270201347,0.02195675272686849
414,2021-02-18,51679.796875,1773.4000244140625,60.52000045776367,0.15408295835012523,0.5178645255851121,0.03332397539623741,0.010867649231078504
415,2021-02-19,55888.1328125,1775.800048828125,59.2400016784668,0.11682109210746314,0.0799726731497868,0.5054157138410282,0.01541716280392717
418,2021-02-22,54207.3203125,1806.699951171875,61.4900016784668,0.13344392150859744,0.024812938277517595,0.5339387378566611,0.018157185235144487
419,2021-02-23,48824.42578125,1804.4000244140625,61.66999816894531,0.14066681207023246,0.02238766375099371,0.5298065115104791,0.020282617776926474
420,2021-02-24,49705.33203125,1796.4000244140625,63.220001220703125,0.1307186773346365,0.0298502123808689,0.5382768126621457,0.0353879416817547
421,2021-02-25,47093.8515625,1774.4000244140625,63.529998779296875,0.12442362365227044,0.02063345294081159,0.5360029847527171,0.0419203905938381
422,2021-02-26,46339.76171875,1728.0999755859375,61.5,0.059755241905334586,0.02829258086997871,0.2368922303700579,0.007921136008398473
425,2021-03-01,49631.2421875,1722.5,60.63999938964844,0.12718439979438775,0.051732111698447665,0.026504239226006317,0.50938061918467
426,2021-03-02,48378.98828125,1733.0999755859375,59.75,0.12735854070518607,0.04590411492149945,0.03326085029696991,0.5247163032752012
427,2021-03-03,50538.2421875,1715.300048828125,61.279998779296875,0.12496614475739357,0.02720987309946009,0.03211789082786772,0.522393455253483
428,2021-03-04,48561.16796875,1700.199951171875,63.83000183105469,0.11977711239257442,0.5398714634621941,0.03746343767270288,0.02917984365172311
429,2021-03-05,48927.3046875,1698.0,66.08999633789062,0.12431101019582626,0.04322324530008256,0.5162141111129251,0.029324392638891823
432,2021-03-08,52246.5234375,1677.699951171875,65.05000305175781,0.15910786275861208,0.028888130693252245,0.5116818892457201,0.020482973347422294
433,2021-03-09,54824.1171875,1716.5999755859375,64.01000213623047,0.12763518642596397,0.047201117376393265,0.028929832184669546,0.5192582913102245
434,2021-03-10,56008.55078125,1721.5,64.44000244140625,0.13508789407072805,0.02440643282954822,0.5101671534119323,0.022638526429547133
435,2021-03-11,57805.12109375,1722.300048828125,66.0199966430664,0.13145553940685767,0.02559863745852213,0.5122652060234658,0.01989072230842017
436,2021-03-12,57332.08984375,1719.5,65.61000061035156,0.12081478327837593,0.02132861413236014,0.5352208480240356,0.022750650900302618
439,2021-03-15,55907.19921875,1728.9000244140625,65.38999938964844,0.12458570346923191,0.011813227207461745,0.5267258471883288,0.021577593088816297
440,2021-03-16,56804.90234375,1730.5999755859375,64.80000305175781,0.12115192718595832,0.012332257221905018,0.04831616408686103,0.514412156030544
441,2021-03-17,58870.89453125,1726.800048828125,64.5999984741211,0.12808069162369254,0.05249322660422219,0.01186826688958376,0.4927064114362259
442,2021-03-18,57858.921875,1732.199951171875,60.0,0.12909387459498453,0.01357312096292274,0.06322021365189308,0.48477130961575243
443,2021-03-19,58346.65234375,1741.4000244140625,61.41999816894531,0.13351782804794493,0.05008047224253402,0.011771596151796933,0.49634218021415205
446,2021-03-22,54529.14453125,1737.800048828125,61.54999923706055,0.13676371631081538,0.49869543800737276,0.01346763762487448,0.023517496594867772
447,2021-03-23,54738.9453125,1724.699951171875,57.7599983215332,0.12732569448342562,0.5077127358574122,0.01163669558244389,0.02667922979960024
448,2021-03-24,52774.265625,1732.9000244140625,61.18000030517578,0.15224433548985877,0.47376474466287904,0.011631125079385915,0.018327439687866116
449,2021-03-25,51704.16015625,1724.9000244140625,58.560001373291016,0.14608122420488912,0.47924924722928736,0.011404230729849108,0.028243854880382613
450,2021-03-26,55137.3125,1732.199951171875,60.970001220703125,0.1322016264424882,0.4862512258704223,0.012308080246905207,0.03708804995350432
453,2021-03-29,57750.19921875,1712.0999755859375,61.560001373291016,0.1373967867491925,0.012460681407855093,0.487431662309361,0.015396764748633643
454,2021-03-30,58917.69140625,1683.9000244140625,60.54999923706055,0.1354667813665156,0.02430772095357258,0.49764977844758373,0.015148157805586
455,2021-03-31,58918.83203125,1713.800048828125,59.15999984741211,0.1414205820694337,0.016588062260329498,0.5205164515193315,0.014927008768061484
456,2021-04-01,59095.80859375,1726.5,61.45000076293945,0.14940041658154224,0.017971382418566377,0.5234348928844131,0.011162599249846136
460,2021-04-05,59057.87890625,1727.0,58.650001525878906,0.11446465434399837,0.01613810500929183,0.5242072347881226,0.10466148750850035
461,2021-04-06,58192.359375,1741.5,59.33000183105469,0.1030952882372943,0.01861829869185534,0.130374085992256,0.5148663464570296
462,2021-04-07,56048.9375,1740.0999755859375,59.77000045776367,0.12011300412961395,0.019875775020576147,0.5354615319938024,0.07297375991950683
463,2021-04-08,58323.953125,1756.800048828125,59.599998474121094,0.12907170437850396,0.02320223295316016,0.06571817226670687,0.5114843123442894
464,2021-04-09,58245.00390625,1743.300048828125,59.31999969482422,0.11799870347448185,0.027999159002708385,0.060959002428452126,0.5151750279144106
467,2021-04-12,59893.453125,1731.199951171875,59.70000076293945,0.10450094159714053,0.06943174649318615,0.06356530385892088,0.5132309037832185
468,2021-04-13,63503.45703125,1746.199951171875,60.18000030517578,0.2019043529104283,0.06466220585780268,0.2133299857473265,0.040416612124287765
469,2021-04-14,63109.6953125,1734.9000244140625,63.150001525878906,0.22368697993549547,0.18241598968572273,0.04683508445064411,0.060307784966279095
470,2021-04-15,63314.01171875,1765.4000244140625,63.459999084472656,0.2724923939316567,0.038844183399951895,0.1298496309091745,0.04499187184554602
471,2021-04-16,61572.7890625,1779.0,63.130001068115234,0.09516773774513652,0.01810518919079133,0.05414524410401668,0.610961508812206
474,2021-04-19,55724.265625,1769.4000244140625,63.380001068115234,0.21999345800039388,0.046124761057801014,0.11391843549188248,0.19790913477377914
475,2021-04-20,56473.03125,1777.300048828125,62.439998626708984,0.12997605481736718,0.030755505101115268,0.05129403623991011,0.564337364748441
476,2021-04-21,53906.08984375,1792.300048828125,61.349998474121094,0.15854094230052612,0.034465348441247996,0.0511298763877059,0.5319994210636597
477,2021-04-22,51762.2734375,1781.199951171875,61.43000030517578,0.1682287740419576,0.026196964526080932,0.04678466838922532,0.523921287586699
478,2021-04-23,51093.65234375,1777.0,62.13999938964844,0.14890599415058836,0.023898394904799912,0.05437710049789327,0.539926110378928
481,2021-04-26,54021.75390625,1779.199951171875,61.90999984741211,0.15460611889132747,0.01788469440133389,0.06770084962491099,0.5038725864828456
482,2021-04-27,55033.1171875,1778.0,62.939998626708984,0.16121179200073557,0.02023251012519058,0.06785273498893268,0.5037193154288545
483,2021-04-28,54824.703125,1773.199951171875,63.86000061035156,0.1693424327910426,0.018030684164826134,0.04582172101175167,0.5296075073471157
484,2021-04-29,53555.109375,1768.0999755859375,65.01000213623047,0.17458588755489204,0.035293879193531136,0.04090605626548912,0.5022240271970545
485,2021-04-30,57750.17578125,1767.300048828125,63.58000183105469,0.14800107486941214,0.028536186619473925,0.07038348230495252,0.49265653379015245
488,2021-05-03,57200.29296875,1791.4000244140625,64.48999786376953,0.39560508721615256,0.042436096005219553,0.06124234373817344,0.08468645433796955
489,2021-05-04,53333.5390625,1775.800048828125,65.69000244140625,0.33229906712332363,0.03050328367329005,0.20362303232719056,0.06845856811481599
490,2021-05-05,57424.0078125,1784.0999755859375,65.62999725341797,0.2720485965267775,0.0239123581960936,0.23935212943493958,0.07496279352566583
491,2021-05-06,56396.515625,1815.5,64.70999908447266,0.2897569678369886,0.025999407314598988,0.12420783052112669,0.10530268454836715
492,2021-05-07,57356.40234375,1831.0999755859375,64.9000015258789,0.26279554863094234,0.02427174095168256,0.18986216941606154,0.06900819067656125
495,2021-05-10,55859.796875,1837.5,64.91999816894531,0.17770055772427967,0.0146188066981133,0.04681059171971814,0.5574186427939789
496,2021-05-11,56704.57421875,1835.9000244140625,65.27999877929688,0.17063638953538884,0.01575983030150018,0.04718429138818176,0.5678337740184934
497,2021-05-12,49150.53515625,1822.5999755859375,66.08000183105469,0.20679927391631392,0.01291776420620141,0.538937463792538,0.015994458695809646
498,2021-05-13,49716.19140625,1823.800048828125,63.81999969482422,0.3634374709804694,0.0343841659120594,0.0865185109634278,0.06728113055652689
499,2021-05-14,49880.53515625,1837.9000244140625,65.37000274658203,0.3548288575790147,0.027513734976580915,0.1507441632530271,0.056377245477541166
502,2021-05-17,43537.51171875,1867.5,66.2699966430664,0.35410867212133873,0.03355888045521131,0.0736901008002374,0.04801752593040266
503,2021-05-18,42909.40234375,1867.800048828125,65.48999786376953,0.3618315432786906,0.031765640183397385,0.06038351751971673,0.04299829680565088
504,2021-05-19,37002.44140625,1881.300048828125,63.36000061035156,0.16404378852546528,0.5418762346909883,0.017048361292432115,0.031677134351334776
505,2021-05-20,40782.73828125,1881.800048828125,62.04999923706055,0.17878691017765733,0.018758617090316888,0.031173018026425747,0.5378328096781086
506,2021-05-21,37304.69140625,1876.699951171875,63.58000183105469,0.164466282194051,0.5376443859426981,0.01924137928394856,0.027695696745297805
509,2021-05-24,38705.98046875,1884.5999755859375,66.05000305175781,0.18826859705750137,0.5284656986821267,0.021269101140539693,0.02582576219633437
510,2021-05-25,38402.22265625,1898.0999755859375,66.06999969482422,0.19784716920768836,0.5323126168196907,0.022582631931081495,0.02284792807041817
511,2021-05-26,39294.19921875,1901.300048828125,66.20999908447266,0.19288721635684067,0.5235072462367892,0.02043507295330986,0.030130856438194333
512,2021-05-27,38436.96875,1895.699951171875,66.8499984741211,0.1824370878321615,0.5363464610091832,0.02167933407604257,0.023324213423253866
513,2021-05-28,35697.60546875,1902.5,66.31999969482422,0.18222812079706402,0.5213889059145049,0.020422870466622348,0.0244788563970061
517,2021-06-01,36684.92578125,1902.9000244140625,67.72000122070312,0.17807330434625174,0.5473696164548822,0.02683788088614478,0.02229412514582615
518,2021-06-02,37575.1796875,1907.5,68.83000183105469,0.1858947236303808,0.030085986564376537,0.5391091433395395,0.02315779538482283
519,2021-06-03,39208.765625,1871.199951171875,68.80999755859375,0.19599057584527285,0.02851420956682364,0.5216545201517535,0.02246960084584166
520,2021-06-04,36894.40625,1889.800048828125,69.62000274658203,0.19187667659381533,0.5197196545296612,0.027801027864441014,0.025732629769502448
523,2021-06-07,33560.70703125,1896.800048828125,69.2300033569336,0.21803777571972627,0.5022514316543626,0.020857738149138032,0.01884181526912622
524,2021-06-08,33472.6328125,1892.199951171875,70.05000305175781,0.2123642564800045,0.49013432887335795,0.022757333326595332,0.021881318304408332
525,2021-06-09,37345.12109375,1893.199951171875,69.95999908447266,0.19049926724196792,0.4870316065123476,0.018711050826677508,0.018752826782659333
526,2021-06-10,36702.59765625,1894.199951171875,70.29000091552734,0.19180938997916835,0.48500664053990467,0.016710414115349497,0.01578701148167964
527,2021-06-11,37334.3984375,1877.4000244140625,70.91000366210938,0.190269903868334,0.47683664537682996,0.01739241089280974,0.018979296153079472
530,2021-06-14,40218.4765625,1864.0,70.87999725341797,0.1931259024558094,0.4633457185315969,0.016266915396847416,0.01821996472775692
531,2021-06-15,40406.26953125,1854.5,72.12000274658203,0.1935082174064797,0.4647791708898752,0.014987724685223185,0.017033666578521182
532,2021-06-16,38347.0625,1859.5,72.1500015258789,0.18850464572123382,0.4753648863309618,0.012718349198790991,0.016732257252740374
533,2021-06-17,38053.50390625,1773.800048828125,71.04000091552734,0.1861293273232313,0.47169906610132967,0.011736776406131605,0.01473923564920042
534,2021-06-18,35787.24609375,1767.9000244140625,71.63999938964844,0.18812213286883392,0.4816198701962228,0.013344190645965716,0.017601957981474205
537,2021-06-21,31676.693359375,1781.800048828125,73.66000366210938,0.18332742215029016,0.49229280299624545,0.015819819070806453,0.021664266287029655
538,2021-06-22,32505.66015625,1776.300048828125,73.05999755859375,0.1727799553992691,0.4917693164645329,0.019876550496060907,0.02897372902253027
539,2021-06-23,33723.02734375,1782.300048828125,73.08000183105469,0.1761468280724209,0.48643377363368356,0.019657286486680244,0.030574611564316054
540,2021-06-24,34662.4375,1775.5999755859375,73.30000305175781,0.17826445786857828,0.48042198540362574,0.020432258973900774,0.029618821471003157
541,2021-06-25,31637.779296875,1776.5999755859375,74.05000305175781,0.16733137267007697,0.48813555673157644,0.017030985471189256,0.03191091074221208
544,2021-06-28,34434.3359375,1779.5999755859375,72.91000366210938,0.21227504725034377,0.4723437733288248,0.014331419356325316,0.01907252821325688
545,2021-06-29,35867.77734375,1762.800048828125,72.9800033569336,0.18782079497538778,0.4909767807856784,0.014732133527633204,0.01960159579790859
546,2021-06-30,35040.8359375,1770.800048828125,73.47000122070312,0.20341384093817985,0.492949127095097,0.01499168435531541,0.020406836758644
547,2021-07-01,33572.1171875,1775.9000244140625,75.2300033569336,0.23279516805678183,0.43718597985063823,0.010876447210315374,0.016038118868948917
548,2021-07-02,33897.046875,1782.5999755859375,75.16000366210938,0.26620000347482115,0.38198887592762987,0.018078722119167865,0.009490847802255219
552,2021-07-06,34235.1953125,1793.5,73.37000274658203,0.20456489804726344,0.49990261208806186,0.021573510143272585,0.014469054819511027
553,2021-07-07,33855.328125,1801.5,72.19999694824219,0.22180567768106962,0.4988107556030889,0.020471336080433594,0.013362855967197516
554,2021-07-08,32877.37109375,1799.5999755859375,72.94000244140625,0.20869635494012495,0.4909303959807922,0.016954329166359108,0.014221165874365675
555,2021-07-09,33798.01171875,1810.0,74.55999755859375,0.22599234866061318,0.4760659167602396,0.013331968552858139,0.01537635910607507
558,2021-07-12,33155.84765625,1805.5,74.0999984741211,0.20692680151076517,0.47706373352741127,0.018802040016213058,0.013960377081035506
559,2021-07-13,32702.025390625,1809.4000244140625,75.25,0.21064868565059952,0.5156587893089404,0.015610298443023293,0.015760405510441458
560,2021-07-14,32822.34765625,1824.300048828125,73.12999725341797,0.19846633161644245,0.5192133088984626,0.018844862364712126,0.018848509672069556
561,2021-07-15,31780.73046875,1828.4000244140625,71.6500015258789,0.1822562117674108,0.5252091249611972,0.02604773085191716,0.019028368337978416
562,2021-07-16,31421.5390625,1814.5,71.80999755859375,0.1698591226464236,0.5218609000536119,0.019265471620967815,0.018561775961791205
565,2021-07-19,30817.83203125,1808.699951171875,66.41999816894531,0.1831020462431342,0.5192978705536587,0.019590325919237213,0.013726547214203683
566,2021-07-20,29807.34765625,1810.9000244140625,67.41999816894531,0.1931795533542903,0.50929809250363,0.02023660247568404,0.019822712851668357
567,2021-07-21,32110.693359375,1802.9000244140625,70.30000305175781,0.19102235935202064,0.5192493520648618,0.017594857153480938,0.018648412873817397
568,2021-07-22,32313.10546875,1805.0,71.91000366210938,0.2048804533496173,0.5311058397347457,0.017508554170037535,0.017504038281478344
569,2021-07-23,33581.55078125,1801.4000244140625,72.06999969482422,0.17861972718790078,0.5389293264193393,0.020394133313675542,0.01340602635689944
572,2021-07-26,37337.53515625,1798.699951171875,71.91000366210938,0.16575485079277746,0.5174545856918096,0.014396242390884039,0.01681748841138246
573,2021-07-27,39406.94140625,1799.5,71.6500015258789,0.1773222588531161,0.5220082969670607,0.014376594463039767,0.016495501869482485
574,2021-07-28,39995.90625,1799.5,72.38999938964844,0.15153659705858144,0.5123578379168432,0.012979452640986435,0.01430944522029152
575,2021-07-29,40008.421875,1831.199951171875,73.62000274658203,0.16950239392452585,0.518591689124729,0.014386293340631509,0.015242239541452554
576,2021-07-30,42235.546875,1812.5999755859375,73.94999694824219,0.175830691906338,0.5091066623058105,0.013821931108797939,0.013542017176635284
579,2021-08-02,39201.9453125,1818.0999755859375,71.26000213623047,0.21670757294061185,0.5058380029192006,0.013185596422772576,0.013998133679203925
580,2021-08-03,38152.98046875,1810.0999755859375,70.55999755859375,0.2142246011007952,0.5058657686959415,0.012888081197137618,0.019827341140467525
581,2021-08-04,39747.50390625,1810.5,68.1500015258789,0.23000880142553767,0.507713674416822,0.011751472064476697,0.017450326633340847
582,2021-08-05,40869.5546875,1805.0999755859375,69.08999633789062,0.2269048395600614,0.4921210983293518,0.011332756544629613,0.012584434336527332
583,2021-08-06,42816.5,1760.0,68.27999877929688,0.19287840352336935,0.5036954164823773,0.011807223138571254,0.013689885201142497
586,2021-08-09,46365.40234375,1723.4000244140625,66.4800033569336,0.21052313006318313,0.5116790378653095,0.010850397025123396,0.011988455790715837
587,2021-08-10,45585.03125,1728.800048828125,68.29000091552734,0.19564408800534777,0.01524088037311101,0.5268419473721736,0.0245252964011148
588,2021-08-11,45593.63671875,1750.4000244140625,69.25,0.17035408270098015,0.016205387409454892,0.5555497626094064,0.03915849556435056
589,2021-08-12,44428.2890625,1749.0,69.08999633789062,0.1696676617983488,0.014807477815658346,0.5529494094238826,0.037340232161975684
590,2021-08-13,47793.3203125,1775.199951171875,68.44000244140625,0.17197760206774784,0.012423250827310472,0.055198426669735935,0.5316801110506453
593,2021-08-16,46004.484375,1786.9000244140625,67.29000091552734,0.15658676588701906,0.017779293783722862,0.030388325023099884,0.5728705624215484
594,2021-08-17,44695.359375,1785.0,66.58999633789062,0.16685341544895965,0.016827307043798114,0.5722517277588829,0.025263924156612973
