Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-02-11,21651.18359375,6851.37063916539,19138.6184064495,19425.193359375,30456.27734375,17177.98046875
2023-02-12,21870.874999999996,6851.37063916539,18720.580612555146,19066.267578125,30517.650390625,17109.482421875
2023-02-13,21788.203124999996,6851.37063916539,18141.806596538587,19078.875,30567.48828125,17008.177734375
2023-02-14,21808.101562499996,6851.37063916539,17529.79575375333,18930.30078125,30593.232421875,16880.099609375
2023-02-15,22220.8046875,6851.37063916539,16713.764305085962,19042.71875,30626.458984375,16761.833984375
2023-02-16,24307.841796875,6851.37063916539,16576.213108948345,19588.80078125,30657.849609375,16649.041015625
2023-02-17,23623.474609375,6851.37063916539,16361.350739207423,19673.353515625,30692.634765625,16514.541015625
2023-02-18,24565.6015625,6851.37063916539,15910.980352330283,20244.005859375,30705.22265625,16410.810546875
2023-02-19,24641.277343749996,6851.37063916539,15695.459065241597,20710.837890625,30714.65625,16337.150390625
2023-02-20,24327.642578125,6851.37063916539,15702.938899640143,20920.580078125,30728.20703125,16282.091796875
2023-02-21,24829.148437499996,6851.37063916539,15852.973420096616,21085.001953125,30742.498046875,16268.8154296875
2023-02-22,24436.353515624996,6851.37063916539,16150.86902707809,21258.568359375,30759.857421875,16344.890625
2023-02-23,24188.84375,6851.37063916539,16270.974546832209,21268.01171875,30768.544921875,16455.939453125
2023-02-24,23947.4921875,6851.37063916539,16582.552754694592,21919.701171875,30786.966796875,16577.412109375
2023-02-25,23198.126953125,6851.37063916539,16527.992300759728,23110.80078125,30818.501953125,16699.11328125
2023-02-26,23175.375,6851.37063916539,16586.330019882043,22602.609375,30874.048828125,16814.689453125
2023-02-27,23561.212890625,6851.37063916539,17107.656081644647,22098.181640625,30954.466796875,17050.337890625
2023-02-28,23522.87109375,6851.37063916539,17120.89665603664,22040.455078125,31051.86328125,17220.6875
2023-03-01,23147.353515625,6851.37063916539,16894.35527084062,21292.03515625,31171.630859375,17277.212890625
2023-03-02,23646.550781249996,6851.37063916539,17351.891725184916,21305.357421875,31322.427734375,17351.33203125
2023-03-03,23475.466796875,6851.37063916539,16894.95281105253,21557.962890625,31471.27734375,17307.65234375
2023-03-04,22362.6796875,6851.37063916539,17314.091998174405,20992.44140625,31589.150390625,17278.708984375
2023-03-05,22353.349609374996,6851.37063916539,17337.436887466298,21207.107421875,31678.32421875,17217.21484375
2023-03-06,22435.513671875,6851.37063916539,17880.12844033921,21472.962890625,31724.369140625,16997.07421875
2023-03-07,22429.757812499996,6851.37063916539,17557.21741097151,21009.427734375,31720.72265625,16821.56640625
2023-03-08,22219.769531249996,6914.4138098157355,16810.33953603486,21391.525390625,31725.84375,16639.11328125
2023-03-09,21718.080078124996,5892.533790171001,17818.386395228645,20406.98828125,31208.302734375,16525.685546875
2023-03-10,20363.021484375,6040.674376673771,16252.642447171971,20179.333984375,32198.134765625,16537.087890625
2023-03-11,20187.244140625,7763.05611477465,16576.010122931133,20688.041015625,31987.85546875,15996.009765625
2023-03-12,20632.41015625,6451.028546161928,15014.969312870482,20107.3984375,30995.08203125,16255.3447265625
2023-03-13,22163.94921875,7133.793675066028,14777.396699287816,18917.10546875,30786.556640625,16739.845703125
