Date,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
2020-10-09,10965183.36,19298100000000.0,136222462.7,20.1125,1.313543986,541483.0,2389.739437,339343,0.534208845,11064.4580078125
2020-10-10,11127194.86,19298100000000.0,137181775.8,16.89166667,1.298188839,658073.0,2087.314685,298486,0.968084277,11296.361328125
2020-10-11,10659930.88,19298100000000.0,134303836.4,14.73333333,1.066880514,732250.0,1829.257143,256096,1.635905267,11384.181640625
2020-10-12,11515021.1,19298100000000.0,142937654.5,16.2,1.184181315,680468.0,2108.550336,314174,0.757791317,11555.36328125
2020-10-13,12872175.63,19298100000000.0,159245977.5,16.025,1.257751488,743078.0,2007.319277,333215,0.751393162,11425.8994140625
2020-10-14,11605343.5,19298100000000.0,142937654.5,16.05833333,1.136457477,712317.0,2111.013423,314541,0.70706703,11429.5068359375
2020-10-15,11814116.19,19298100000000.0,144856280.7,17.21666667,1.261410596,586741.0,2258.231788,340993,0.713375218,11495.349609375
2020-10-16,11742282.09,19298100000000.0,148693533.2,16.93333333,1.21563509,512486.0,2094.496774,324647,0.676448958,11322.123046875
2020-10-17,11674223.52,19529700000000.0,152419671.5,14.8,1.029741242,679146.0,1752.031847,275069,1.681255758,11358.1015625
2020-10-18,8982105.737,19997300000000.0,119288755.7,18.88333333,1.083029592,713764.0,1929.641667,231557,1.590286977,11483.359375
2020-10-19,9776921.355,19997300000000.0,124259120.5,20.425,1.27557052,687152.0,2431.432,303929,0.602928241,11742.037109375
2020-10-20,11710523.41,19997300000000.0,143146506.8,20.55833333,1.226298278,753892.0,2295.576389,330563,0.706968312,11916.3349609375
2020-10-21,11562043.14,19997300000000.0,129229485.3,19.9,1.297150062,712518.0,2394.553846,311292,0.485414256,12823.689453125
2020-10-22,13585268.79,19997300000000.0,136187996.1,23.56666667,1.283932423,657714.0,2475.087591,339087,0.410241051,12965.8916015625
2020-10-23,12640081.1,19997300000000.0,130223558.3,23.85,1.284365397,547380.0,2472.282443,323869,0.455885776,12931.5390625
2020-10-24,13768787.57,19997300000000.0,151099090.6,18.80833333,1.337988868,579939.0,2018.25,306774,1.350125244,13108.0625
2020-10-25,10397996.38,19997300000000.0,116306536.8,21.34166667,1.373567197,600338.0,2070.709402,242273,1.350226719,13031.173828125
2020-10-26,10435984.48,19997300000000.0,109348026.1,23.11666667,1.340452455,615001.0,2295.4,252494,0.486848886,13075.248046875
2020-10-27,10871089.34,19997300000000.0,98413223.45,25.25,1.299469636,652778.0,2544.828283,251938,0.56709543,13654.21875
2020-10-28,11446509.26,19997300000000.0,99407296.42,22.93333333,1.28783919,635998.0,2613.4,261340,0.454711107,13271.28515625
2020-10-29,12458484.39,19997300000000.0,107359880.1,21.8375,1.298560407,613906.0,2556.203704,276070,0.58338081,13437.8828125
2020-10-30,12828892.04,19997300000000.0,110342099.0,14.26666667,1.294094279,592197.0,2417.693694,268364,0.677460095,13546.5224609375
2020-10-31,13341986.85,19997300000000.0,112330244.9,17.01666667,1.279690805,543348.0,2440.672566,275796,1.013611712,13780.9951171875
2020-11-01,13377441.18,19997300000000.0,124259120.5,16.16666667,1.246865936,727413.0,2210.24,276280,1.125971102,13737.109375
2020-11-02,10902576.26,19997300000000.0,94436931.6,13.50833333,1.326538305,707247.0,2364.305263,224609,0.635594086,13550.4892578125
2020-11-03,15826226.37,17865300000000.0,124332259.0,16.96666667,1.282563386,729209.0,2369.092857,331673,0.415224393,13950.30078125
2020-11-04,16641138.13,16787800000000.0,132689483.1,11.83333333,1.342291579,756129.0,2016.962264,320697,0.836693182,14133.70703125
2020-11-05,20893224.44,16787800000000.0,122675182.5,10.35,1.281835374,608746.0,2167.809524,318668,0.405721668,15579.8486328125
2020-11-06,18889243.16,16787800000000.0,127682332.8,14.80833333,1.272637765,555482.0,2224.51634,340351,0.535421978,15565.880859375
2020-11-07,16132958.56,16787800000000.0,121840657.4,9.658333333,1.359237363,713629.0,1855.486301,270901,1.073731206,14833.75390625
2020-11-08,15148276.02,16787800000000.0,115164457.0,10.43333333,1.372073688,684892.0,1761.210145,243047,1.348354964,15479.5673828125
2020-11-09,20216887.39,16787800000000.0,154387134.4,8.15,1.370687778,713744.0,1764.232432,326383,0.741071037,15332.3154296875
2020-11-10,16459647.09,16787800000000.0,122675182.5,10.1,1.225739374,721180.0,2063.061224,303270,0.625149954,15290.90234375
2020-11-11,16020485.03,16787800000000.0,122675182.5,11.06666667,1.29717317,685725.0,2192.360544,322277,0.590043694,15701.33984375
2020-11-12,17804675.56,16787800000000.0,133524008.1,10.2125,1.247600381,613373.0,2030.34375,324855,0.545684747,16276.34375
2020-11-13,16032046.44,16787800000000.0,115998982.1,11.13333333,1.276639295,555375.0,2158.561151,300040,0.603457744,16317.80859375
2020-11-14,15597257.88,16787800000000.0,118502557.2,10.82916667,1.290196641,681273.0,1926.133803,273511,1.149659024,16068.138671875
2020-11-15,15662707.44,16787800000000.0,125178757.6,8.866666667,1.20522652,770689.0,1684.766667,252715,1.970058763,15955.587890625
2020-11-16,17711414.83,17040600000000.0,135534841.9,9.941666667,1.208931319,807705.0,1946.73125,311477,0.755645037,16716.111328125
2020-11-17,18324640.0,17596800000000.0,137334450.9,13.64166667,1.282460433,717377.0,2215.10828,347772,0.587819867,17645.40625
2020-11-18,21194109.32,17596800000000.0,147831351.6,10.7,1.262037065,772326.0,2142.053254,362007,0.510839192,17804.005859375
2020-11-19,16988027.06,17596800000000.0,119839616.4,14.0,1.330062818,663959.0,2270.518248,311061,0.641195381,17817.08984375
2020-11-20,20641618.89,17596800000000.0,146956609.8,10.17083333,1.285111857,587237.0,2071.583333,348026,0.491229196,18621.314453125
2020-11-21,20655875.92,17596800000000.0,147831351.6,9.183333333,1.15017216,671932.0,1841.35503,311189,0.913317059,18642.232421875
2020-11-22,20906345.74,17596800000000.0,152205060.2,7.916666667,0.929209259,756417.0,1558.189655,271125,1.437269312,18370.001953125
2020-11-23,18011288.39,17596800000000.0,128587033.6,11.06666667,1.229474912,812699.0,2026.122449,297840,0.666291735,18364.12109375
2020-11-24,17683648.93,17596800000000.0,118964874.6,15.3875,1.271609338,736612.0,2450.683824,333293,0.424785878,19107.46484375
2020-11-25,20363512.96,17596800000000.0,135584967.4,13.06666667,1.233440948,719237.0,2335.419355,361990,0.568569426,18732.12109375
2020-11-26,18340061.79,17596800000000.0,131211258.8,12.50833333,1.296814633,644206.0,2159.833333,323975,0.515122648,17150.623046875
2020-11-27,17988301.56,17596800000000.0,134710225.7,13.75833333,1.285159448,589008.0,2093.798701,322445,0.508164861,17108.40234375
2020-11-28,17630656.51,17596800000000.0,134710225.7,13.12083333,1.320298597,623554.0,1908.75974,293949,1.345090499,17717.4140625
2020-11-29,18023228.16,18158500000000.0,135399801.3,9.795833333,1.104827073,841581.0,1757.153333,263573,1.331693173,18177.484375
2020-11-30,14684437.14,19157200000000.0,107610727.9,13.65,1.31850177,756978.0,2270.362832,256551,0.44468533,19625.8359375
2020-12-01,21143567.33,19157200000000.0,144750713.7,14.94166667,1.277175283,777633.0,2487.289474,378068,0.456935387,18802.998046875
2020-12-02,18291019.91,19157200000000.0,124752259.8,14.01666667,1.256613206,729984.0,2496.328244,327019,0.613030466,19201.091796875
2020-12-03,21762338.79,19157200000000.0,149512250.3,14.31666667,1.310205045,642981.0,2209.687898,346921,0.793030454,19445.3984375
2020-12-04,19296507.66,19157200000000.0,137132255.0,12.88333333,1.321027257,582059.0,2214.541667,318894,0.620602723,18699.765625
2020-12-05,18632287.72,19157200000000.0,137132255.0,13.74583333,1.342303167,673269.0,1962.493056,282599,1.495411591,19154.23046875
2020-12-06,17217876.55,19157200000000.0,129513796.4,12.06666667,1.348579647,737193.0,1901.647059,258624,1.717578857,19345.12109375
2020-12-07,19343628.02,19157200000000.0,142846099.0,12.29583333,1.202576087,748572.0,2006.04,300906,0.91937818,19191.630859375
2020-12-08,18941288.64,19157200000000.0,137132255.0,13.98333333,1.286537521,713602.0,2298.402778,330970,0.502175792,18321.14453125
2020-12-09,17187411.94,19157200000000.0,132370718.4,12.76666667,1.275817914,711679.0,2309.920863,321079,0.661056944,18553.916015625
2020-12-10,16448918.98,19157200000000.0,123799952.5,16.03333333,1.306710523,654893.0,2412.684615,313649,0.42425097,18264.9921875
2020-12-11,16978667.13,19157200000000.0,131418411.1,16.04583333,1.325937022,611911.0,2208.224638,304735,0.582683338,18058.904296875
2020-12-12,16396977.02,19157200000000.0,125704567.1,16.4,1.296116386,696656.0,2237.954545,295410,0.849717501,18803.65625
2020-12-13,19661607.52,19144700000000.0,148463110.1,10.75,1.174223994,722550.0,1770.25641,276160,0.569848466,19142.3828125
2020-12-14,18516458.63,18670200000000.0,134574371.4,13.61666667,1.171579117,751162.0,2167.931034,314350,0.689394905,19246.64453125
2020-12-15,18584575.84,18670200000000.0,129933875.8,15.175,1.292509964,754492.0,2288.857143,320440,0.59781095,19417.076171875
2020-12-16,19816346.53,18670200000000.0,132718173.2,14.38333333,1.309532699,851929.0,2204.314685,315217,0.468615609,21310.59765625
2020-12-17,22338873.25,18670200000000.0,119724785.6,13.71666667,1.299902845,756109.0,2399.077519,309481,0.403213727,22805.162109375
2020-12-18,27241477.88,18670200000000.0,145711560.8,15.41666667,1.271535987,638816.0,2392.031847,375549,0.441042197,23137.9609375
2020-12-19,25884376.31,18670200000000.0,146639659.9,14.10416667,1.265624475,649848.0,2174.278481,343536,0.934826053,23869.83203125
2020-12-20,24027162.61,18670200000000.0,140142966.1,12.66666667,1.344026093,738842.0,1867.834437,282043,0.986196823,23477.294921875
2020-12-21,23298120.99,18670200000000.0,126221479.4,12.98333333,1.3453685,782736.0,1984.073529,269834,0.594504775,22803.08203125
2020-12-22,23995220.12,18670200000000.0,132718173.2,16.05833333,1.302079021,639280.0,2266.874126,324163,0.373857487,23783.029296875
2020-12-23,26038110.23,18670200000000.0,142927263.4,12.6625,1.246276935,662980.0,2197.811688,338463,0.405082661,23241.345703125
2020-12-24,20751169.5,18670200000000.0,116940488.2,14.95833333,1.270105952,627843.0,2139.357143,269559,0.516323879,23735.94921875
2020-12-25,23792132.99,18670200000000.0,133646272.3,15.24583333,1.285844181,696527.0,2110.423611,303901,1.011568695,24664.791015625
2020-12-26,23722327.94,18670200000000.0,127149578.5,12.88333333,1.384865839,717073.0,1999.664234,273954,0.907082374,26437.037109375
2020-12-27,27533619.89,18670200000000.0,137358668.7,13.30833333,1.30395973,775919.0,2087.871622,309005,0.583986697,26272.294921875
2020-12-28,29968235.31,18600000000000.0,147938034.0,11.89166667,1.296631931,807268.0,1931.14375,308983,0.373346161,27084.80859375
2020-12-29,28221057.09,18599600000000.0,140537799.4,13.8,1.276643447,809871.0,2212.572368,336311,0.512705355,27362.4375
2020-12-30,33896444.42,18599600000000.0,159029615.1,11.8,1.25657489,609741.0,1966.616279,338258,0.580364806,28840.953125
2020-12-31,33284139.09,18599600000000.0,153482070.4,13.71666667,1.277365012,711719.0,2077.819277,344918,0.590497002,29001.720703125
2021-01-01,29068047.03,18599600000000.0,137764027.0,10.81666667,1.352232664,812749.0,1732.080537,258080,0.669275898,29374.15234375
2021-01-02,31908499.94,18599600000000.0,139613208.6,11.625,1.395637245,851667.0,1967.622517,297111,0.518648743,32127.267578125
2021-01-03,35922359.22,18599600000000.0,146085344.1,15.08333333,1.288693924,845343.0,2272.886076,359116,0.614294439,32782.0234375
2021-01-04,39752808.81,18599600000000.0,159954205.9,12.88333333,1.318806191,924851.0,2160.312139,373734,0.529815083,31971.9140625
2021-01-05,35314776.48,18599600000000.0,145160753.3,13.65,1.292713083,940647.0,2255.356688,354091,0.52121994,33992.4296875
2021-01-06,43004565.11,18599600000000.0,163652569.0,11.775,1.293667921,883788.0,2245.107345,397384,0.569598649,36824.36328125
2021-01-07,45226287.01,18599600000000.0,155331252.0,13.00833333,1.269546125,760179.0,2391.333333,401744,0.456980295,39371.04296875
2021-01-08,42358095.26,18599600000000.0,136839436.2,15.57083333,1.295011068,768365.0,2422.472973,358526,0.479226665,40797.609375
2021-01-09,40693122.11,19365200000000.0,133808024.5,16.73333333,1.260930863,801285.0,2312.151079,321389,0.699881618,40254.546875
2021-01-10,43171347.78,20607400000000.0,162879650.9,13.4,1.282691371,796457.0,2087.201258,331865,1.009101808,38356.44140625
2021-01-11,37697672.11,20607400000000.0,157757649.3,14.00833333,1.3372515,772596.0,2168.558442,333958,0.5442185,35566.65625
2021-01-12,38534703.86,20607400000000.0,151611247.4,18.33333333,1.324212047,802110.0,2274.506757,336627,0.523755573,33922.9609375
2021-01-13,37493720.35,20607400000000.0,155708848.7,12.84166667,1.264865664,808283.0,2099.782895,319167,0.710482373,37316.359375
2021-01-14,42518141.32,20607400000000.0,150586847.1,16.08333333,1.29648302,733398.0,2304.823129,338809,0.509033973,39187.328125
2021-01-15,41733817.69,20607400000000.0,158782049.6,15.925,1.315265806,642730.0,2219.367742,344002,0.639075125,36825.3671875
2021-01-16,38126679.7,20607400000000.0,150586847.1,15.71666667,1.31976832,720228.0,2098.37415,308461,1.483353984,36178.140625
2021-01-17,31937013.52,20607400000000.0,136245242.6,15.9,1.324590684,757920.0,2044.165414,271874,1.246892218,35791.27734375
2021-01-18,36250411.75,20607400000000.0,148538046.4,17.1,1.342526855,755823.0,2164.248276,313816,0.941721627,36630.07421875
2021-01-19,38439879.38,20607400000000.0,152635647.7,16.33333333,1.278255315,736588.0,2181.765101,325083,0.511896472,36069.8046875
2021-01-20,34297105.94,20607400000000.0,144440445.2,11.78333333,1.277115723,783335.0,2232.687943,314809,0.673193098,35547.75
2021-01-21,30287474.72,20607400000000.0,132147641.3,12.75,1.313049093,710703.0,2253.906977,290754,0.649741647,30825.69921875
2021-01-22,31865792.14,20607400000000.0,145464845.5,12.45833333,1.283418817,608849.0,2302.359155,326935,0.595109998,33005.76171875
2021-01-23,33751644.51,20737100000000.0,159781151.2,10.61666667,1.289703471,732867.0,1969.090323,305209,1.604774813,32067.642578125
2021-01-24,30284997.16,20823500000000.0,143884925.4,10.25,1.307027871,768537.0,1827.129496,253971,1.540196753,32289.37890625
2021-01-25,33137293.92,20823500000000.0,144920068.7,10.19583333,1.380525043,787548.0,2207.871429,309102,0.848449351,32366.392578125
2021-01-26,35209827.73,20823500000000.0,166658079.0,9.85,1.360394143,767142.0,2092.763975,336935,0.832594821,32569.849609375
2021-01-27,30148573.7,20823500000000.0,146990355.4,10.5375,1.286615401,888960.0,2278.542254,323553,0.555733585,30432.546875
2021-01-28,32031715.88,20823500000000.0,150095785.5,11.45833333,1.315946407,756022.0,2242.386207,325146,0.642145729,33466.09765625
2021-01-29,39455373.63,20823500000000.0,157341788.9,11.15,1.313147296,702062.0,2243.657895,341036,0.47600574,34316.38671875
2021-01-30,33651946.62,20823500000000.0,140779495.3,15.78333333,1.301743838,724841.0,2296.419118,312313,0.984963237,34269.5234375
2021-01-31,33412205.27,20823500000000.0,149060642.1,12.02083333,1.310972458,865515.0,2019.118056,290753,1.071031719,33114.359375
2021-02-01,30096215.73,20823500000000.0,124217201.8,12.77083333,1.313160675,836448.0,2340.525,280863,0.656213053,33537.17578125
2021-02-02,38671645.46,20823500000000.0,157341788.9,10.90833333,1.300842533,895626.0,2398.361842,364551,0.889816701,35510.2890625
2021-02-03,39131400.44,20823500000000.0,155271502.2,11.64166667,1.30181632,856297.0,2296.166667,344425,0.78484623,37472.08984375
2021-02-04,43879560.22,20823500000000.0,165622935.7,9.85,1.286774544,795079.0,2298.675,367788,0.699929839,36926.06640625
2021-02-05,45671119.75,20823500000000.0,174939225.8,10.15,1.303817669,718596.0,2133.378698,360541,0.741667993,38144.30859375
2021-02-06,45346981.33,21384500000000.0,169021265.5,11.36666667,1.286239648,822971.0,2099.91195,333886,0.99059405,39266.01171875
2021-02-07,41085629.48,21434400000000.0,166219498.0,8.75,1.393552788,903883.0,1835.666667,286364,1.168657909,38903.44140625
2021-02-08,48670642.8,21434400000000.0,172612555.6,7.991666667,1.386773296,861426.0,2069.277778,335223,0.581898106,46196.46484375
2021-02-09,51636507.5,21434400000000.0,152367873.2,10.85,1.278955734,796146.0,2518.440559,360137,0.476587723,46481.10546875
2021-02-10,49429153.26,21434400000000.0,152367873.2,11.71666667,1.290298839,857246.0,2382.923077,340758,0.676588388,44918.18359375
2021-02-11,47377470.06,21434400000000.0,137450738.7,10.4,1.271182419,788028.0,2362.317829,304739,0.748050497,47909.33203125
2021-02-12,53308083.08,21434400000000.0,151302363.6,11.5,1.272982458,698818.0,2417.647887,343306,0.682436769,47504.8515625
2021-02-13,53952453.19,21434400000000.0,167285007.6,11.91666667,1.31935751,769869.0,2144.101911,336624,1.46739026,47105.515625
2021-02-14,50339561.18,21434400000000.0,158760930.8,10.25,1.323906899,745457.0,2001.704698,298254,1.622661433,48717.2890625
2021-02-15,51761591.28,21434400000000.0,160891950.0,9.966666667,1.321964755,829226.0,2043.019868,308496,1.029345079,47945.05859375
2021-02-16,42832906.96,21434400000000.0,128926661.9,11.35,1.29682724,820203.0,2449.487603,296388,0.692206436,49199.87109375
2021-02-17,51285528.64,21434400000000.0,147040325.2,11.13333333,1.291019471,884319.0,2301.927536,317666,0.662518989,52149.0078125
2021-02-18,53678746.91,21434400000000.0,145974815.6,11.48333333,1.305050285,830094.0,2313.518248,316952,0.668706784,51679.796875
2021-02-19,59244126.44,21455200000000.0,163181402.2,10.98333333,1.328641824,680893.0,2232.588235,341586,0.660100633,55888.1328125
2021-02-20,59691256.69,21724100000000.0,157667240.1,9.5375,1.321612397,761941.0,2195.034247,320475,0.853323723,56099.51953125
2021-02-21,57635434.79,21724100000000.0,152267677.1,8.575,1.445759092,796658.0,1926.560284,271645,0.735150744,57539.9453125
2021-02-22,52905473.9,21724100000000.0,143628376.2,10.11666667,1.334959,874171.0,2145.736842,285383,0.621251305,54207.3203125
2021-02-23,48487887.64,21724100000000.0,137148900.6,12.46666667,1.298336512,830544.0,2266.80315,287884,0.400639982,48824.42578125
2021-02-24,59746178.58,21724100000000.0,171706103.9,11.63333333,1.309937233,817077.0,2252.150943,358092,0.654827415,49705.33203125
2021-02-25,57792548.42,21724100000000.0,168466366.1,8.408333333,1.301001885,775777.0,2090.487179,326116,0.714861959,47093.8515625
2021-02-26,47395143.8,21724100000000.0,150107851.9,12.06666667,1.293684331,629972.0,2204.431655,306416,0.658004077,46339.76171875
2021-02-27,51148405.65,21724100000000.0,169546278.7,10.81666667,1.291870166,748049.0,2043.210191,320784,1.497106996,46188.453125
2021-02-28,40396048.68,21724100000000.0,141468551.0,12.05833333,1.364487969,810035.0,1941.343511,254316,1.251592519,45137.76953125
2021-03-01,44513744.1,21724100000000.0,140388638.4,11.47083333,1.347932731,840642.0,2157.576923,280485,0.758679282,49631.2421875
2021-03-02,50567917.71,21724100000000.0,154427502.3,11.75,1.309441853,752764.0,2364.685315,338150,0.753928888,48378.98828125
2021-03-03,55147754.83,21724100000000.0,164146715.7,10.72916667,1.301007401,806404.0,2193.434211,333402,0.843144075,50538.2421875
2021-03-04,45722350.32,21724100000000.0,138228813.2,12.575,1.287553852,677322.0,2262.742188,289631,0.870147621,48561.16796875
2021-03-05,49815984.01,21724100000000.0,160906977.9,12.56666667,1.323912208,654593.0,2132.751678,317780,0.581160172,48927.3046875
2021-03-06,49711918.89,21473700000000.0,162254331.0,10.36666667,1.352091625,723503.0,1894.493421,287963,1.766586369,48912.3828125
2021-03-07,49451162.5,21448300000000.0,155665151.9,7.733333333,1.369775685,782612.0,1785.883562,260739,1.518351188,51206.69140625
2021-03-08,53803631.22,21448300000000.0,165260948.9,9.033333333,1.410230135,833186.0,1883.580645,291955,0.833471075,52246.5234375
2021-03-09,52888356.46,21448300000000.0,149267953.9,10.25,1.31116065,766597.0,2140.585714,299682,0.727699308,54824.1171875
2021-03-10,57652864.48,21448300000000.0,158863750.9,12.2,1.299936745,818834.0,2313.342282,344688,0.757870506,56008.55078125
2021-03-11,52736912.57,21448300000000.0,140738356.5,11.19166667,1.284828902,739312.0,2206.401515,291245,0.674794009,57805.12109375
2021-03-12,60000114.24,21448300000000.0,159929950.6,11.57083333,1.314888067,736008.0,2138.293333,320744,0.715185725,57332.08984375
2021-03-13,59410978.33,21448300000000.0,152466552.9,13.65,1.407024189,782966.0,1937.566434,277072,0.950189722,61243.0859375
2021-03-14,64756375.03,21448300000000.0,167393348.3,9.216666667,1.316139204,822884.0,1962.101911,308050,1.094839092,59302.31640625
2021-03-15,59673362.69,21448300000000.0,157797551.2,10.03333333,1.356310189,808119.0,1974.533784,292231,0.807356476,55907.19921875
2021-03-16,57657199.42,21448300000000.0,158863750.9,9.933333333,1.324155477,885634.0,2144.248322,319493,0.68522716,56804.90234375
2021-03-17,54456146.88,21448300000000.0,145003155.2,10.65,1.292900154,833389.0,2177.345588,296119,0.849540611,58870.89453125
2021-03-18,64386085.97,21448300000000.0,162062349.9,11.69583333,1.261881092,742019.0,2182.355263,331718,1.132674613,57858.921875
2021-03-19,61617467.95,21524400000000.0,158357615.4,12.46666667,1.323033318,612850.0,2136.351351,316180,1.034894276,58346.65234375
2021-03-20,61522483.5,21865600000000.0,167389189.0,9.758333333,1.335281006,781908.0,1863.298701,286948,1.820779574,58313.64453125
2021-03-21,60066262.68,21865600000000.0,169563074.6,6.716666667,1.455319064,810265.0,1506.0,234936,1.643729427,57523.421875
2021-03-22,58540676.98,21865600000000.0,164128360.7,9.166666667,1.357444384,780464.0,1969.602649,297410,1.104622511,54529.14453125
2021-03-23,60904323.72,21865600000000.0,174997788.5,8.666666667,1.352368143,847860.0,1951.763975,314234,0.804813794,54738.9453125
2021-03-24,56905120.73,21865600000000.0,165215303.5,9.591666667,1.353617987,790548.0,2007.190789,305093,0.81805189,52774.265625
2021-03-25,55913485.58,21865600000000.0,167389189.0,9.9,1.316496,722993.0,2068.584416,318562,0.748000565,51704.16015625
2021-03-26,49554041.06,21865600000000.0,147824218.9,10.00833333,1.318635669,629197.0,2158.897059,293610,0.66119331,55137.3125
2021-03-27,59212965.3,21865600000000.0,172823903.0,9.116666667,1.298147333,776764.0,1812.949686,288259,1.583864629,55973.51171875
2021-03-28,58772016.35,21865600000000.0,172823903.0,7.45,1.315239252,826466.0,1563.553459,248605,2.1399811,55950.74609375
2021-03-29,59732041.29,21865600000000.0,164128360.7,9.433333333,1.282992013,900660.0,2008.642384,303305,0.904379871,57750.19921875
2021-03-30,58978791.98,21865600000000.0,158693646.8,10.22916667,1.312332404,814587.0,2199.246575,321090,0.938255224,58917.69140625
2021-03-31,63698731.01,21865600000000.0,170650017.4,10.55,1.345339949,795716.0,2119.420382,332749,0.936961845,58918.83203125
2021-04-01,58722692.66,21865600000000.0,157606704.0,11.33333333,1.336590924,704293.0,2151.303448,311939,0.843483052,59095.80859375
2021-04-02,57243512.86,23064800000000.0,160517766.4,11.825,1.314276629,618857.0,2184.2,305788,0.880400605,59384.3125
2021-04-03,54056516.12,23137400000000.0,150672055.7,16.425,1.31216216,763702.0,2150.51145,281717,1.41366844,57603.890625
2021-04-04,56501558.98,23137400000000.0,167924581.2,9.791666667,1.370052185,841579.0,1684.979452,246007,1.878992272,58758.5546875
2021-04-05,62213130.42,23137400000000.0,179426264.8,7.733333333,1.40872141,860993.0,1852.858974,289046,1.103703043,59057.87890625
2021-04-06,58865753.67,23137400000000.0,165624244.5,9.991666667,1.343027368,761635.0,2149.756944,309565,0.517096593,58192.359375
2021-04-07,61699929.4,23137400000000.0,180576433.2,10.18333333,1.30412665,853581.0,2046.617834,321319,0.960713773,56048.9375
2021-04-08,53025106.54,23137400000000.0,154122560.8,11.51666667,1.314213851,762965.0,2078.61194,278534,0.86755026,58323.953125
2021-04-09,62936805.51,23137400000000.0,174825591.4,11.15833333,1.328603684,653736.0,2136.315789,324720,0.994224637,58245.00390625
2021-04-10,64092742.42,23137400000000.0,180576433.2,10.58333333,1.351301427,762819.0,1905.006369,299086,1.051932495,59793.234375
2021-04-11,58799840.66,23137400000000.0,166774412.8,9.916666667,1.377041414,839652.0,1747.924138,253449,1.46506297,60204.96484375
2021-04-12,59662203.18,23137400000000.0,165624244.5,8.575,1.345640743,854552.0,2023.395833,291369,0.812463107,59893.453125
2021-04-13,61441759.04,23137400000000.0,163323907.7,10.29583333,1.337717894,952400.0,2184.598592,310213,0.656147209,63503.45703125
2021-04-14,63141327.4,23137400000000.0,155272729.2,10.9,1.288458481,733666.0,2203.659259,297494,0.666905655,63109.6953125
2021-04-15,80172244.97,23217600000000.0,198514005.7,9.95,1.317252273,611196.0,2089.767442,359440,1.070201864,63314.01171875
2021-04-16,48356808.52,23582000000000.0,120743465.6,10.93333333,1.317298553,754058.0,2133.048544,219704,0.610663281,61572.7890625
2021-04-17,45028087.59,23582000000000.0,106676265.7,18.0,1.355659176,674744.0,2138.241758,194580,1.345987572,60683.8203125
2021-04-18,57721965.52,23582000000000.0,145361065.3,14.80833333,1.29418196,829989.0,2215.604839,274735,0.486832102,56216.18359375
2021-04-19,47180246.47,23582000000000.0,113709865.6,17.4,1.305400649,719498.0,2148.587629,208413,0.673622926,55724.265625
2021-04-20,62004693.81,23582000000000.0,150050132.0,12.46666667,1.329866672,757844.0,2187.320313,279977,0.746005704,56473.03125
2021-04-21,49225543.81,23582000000000.0,118398932.3,12.21666667,1.306862505,794322.0,2237.831683,226021,0.702222069,53906.08984375
2021-04-22,64293952.91,23582000000000.0,167634131.8,10.66666667,1.27619135,695216.0,1920.34965,274610,0.756387846,51762.2734375
2021-04-23,55567384.89,23582000000000.0,158255998.6,12.1,1.315820052,585806.0,2190.6,295731,0.483778669,51093.65234375
2021-04-24,53877732.97,23582000000000.0,169978665.1,13.2,1.32622569,677984.0,2004.758621,290690,1.378735421,50050.8671875
2021-04-25,49453312.87,23582000000000.0,165289598.5,12.0,1.342451369,748381.0,1709.510638,241041,0.869075226,49004.25390625
2021-04-26,47389587.56,23582000000000.0,133638398.8,13.1375,1.314773175,728620.0,2111.289474,240687,0.678227749,54021.75390625
2021-04-27,57182089.26,23582000000000.0,166461865.1,10.0625,1.316657338,703520.0,2099.359155,298109,0.837442387,55033.1171875
2021-04-28,56029341.16,23582000000000.0,166461865.1,11.36666667,1.311624768,738101.0,1951.591549,277126,1.03754765,54824.703125
2021-04-29,48848197.6,23582000000000.0,143016532.0,11.575,1.364329738,677778.0,2126.762295,259465,0.678563659,53555.109375
2021-04-30,59389761.3,23582000000000.0,169978665.1,11.35,1.388769759,587240.0,1995.786207,289389,0.738808442,57750.17578125
2021-05-01,56995422.31,23004500000000.0,158954590.0,10.45,1.345956439,746177.0,1892.021583,262991,1.70285879,57828.05078125
2021-05-02,70637245.5,20608800000000.0,189527186.5,5.9,1.407752259,772207.0,1271.427027,235214,2.361446551,56631.078125
2021-05-03,71252796.33,20608800000000.0,181331416.3,6.7,1.462600847,808208.0,1621.508475,287007,1.196566808,57200.29296875
2021-05-04,68034176.3,20608800000000.0,185429301.4,7.15,1.336464895,843433.0,1662.01105,300824,0.883768079,53333.5390625
2021-05-05,61161963.09,20608800000000.0,160841990.7,9.183333333,1.34764428,804452.0,1973.082803,309774,0.958423483,57424.0078125
2021-05-06,66659326.28,20608800000000.0,174160117.3,8.266666667,1.361765376,744143.0,1831.647059,311380,0.881021463,56396.515625
2021-05-07,71663298.61,20608800000000.0,176209059.9,8.545833333,1.296296715,690253.0,1790.627907,307988,0.738527228,57356.40234375
2021-05-08,67678884.92,20608800000000.0,175184588.6,7.15,1.310903526,824736.0,1606.380117,274691,1.464606051,58803.77734375
2021-05-09,71465404.02,20608800000000.0,190551657.8,6.133333333,1.360895032,854634.0,1332.612903,247866,1.326352836,58232.31640625
2021-05-10,71072062.5,20608800000000.0,184404830.1,7.066666667,1.374446744,852846.0,1684.983333,303297,0.877483711,55859.796875
