,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
90,2023-03-01,23646.550781249996,19702.631314959315,19264.784993819194,18147.969368459166,12523.728536533268,18846.996279375362,20586.650053258865,18395.139511468744
91,2023-03-02,23475.466796875,20593.0875227291,18395.16444615065,17990.064354637012,16862.218459153268,10922.44375925453,18013.175404566748,19804.116494316706
92,2023-03-03,22362.6796875,21111.920253570363,20725.698382435745,18618.714306220423,18182.354592721746,16843.188212104906,10928.926339552512,17797.083232734738
93,2023-03-04,22353.349609374996,21991.191328191537,21533.402846570913,21069.27678380764,18855.698994210812,18441.497255758088,17289.5154105853,11093.650418160063
94,2023-03-05,22435.513671875,21818.077415664062,21627.781781677633,21299.305843262995,20859.327105883553,18468.549385029397,18012.26085563884,16838.34710262821
95,2023-03-06,22429.757812499996,20584.919647792198,20868.62391955452,20803.00153542241,20617.969770679374,20086.600807294515,17723.266550545693,17375.223900940106
96,2023-03-07,,,19595.183279439334,19820.79227780728,19731.45472509685,19621.22983371092,19150.42710685264,16723.765236915675
97,2023-03-08,,,,19880.591452557062,20170.043233159427,20156.349679894458,20252.415447264753,19730.674829740776
98,2023-03-09,,,,,18623.288087076755,19063.671645302034,19122.857423534137,19239.086105667928
99,2023-03-10,,,,,,18548.19425819985,19047.021053305692,19034.316068915592
100,2023-03-11,,,,,,,17806.471616151637,18349.139084647268
101,2023-03-12,,,,,,,,17043.61259435614
