,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
33,2023-01-03,16679.857421875,13755.261776890935,12964.952366130508,13102.731984365513,13118.915458455524,14365.022070267347,13560.45206281088,18041.582310431688
34,2023-01-04,16863.238281249993,14614.183192041748,13849.673957697161,13137.619297468402,13183.760831125945,13128.399666894064,14558.557205389994,13747.718886371382
35,2023-01-05,16836.736328125,14565.55795241793,13667.414176505647,12979.68609162762,12186.950054942328,12296.517444220892,12426.200181728827,13735.639214307845
36,2023-01-06,16951.968749999996,13965.546238013634,14542.499609718816,13407.14014402301,12512.186170493349,11807.553600340108,12075.539276314568,12117.79822947344
37,2023-01-07,16955.078125,11778.073890975867,13264.66194030882,13765.36437924716,12718.617373421544,11749.154807159866,11185.478916507556,11285.023600271703
38,2023-01-08,17091.144531249996,12104.819685851711,11557.450003153901,12945.662314763384,13390.54177945413,12210.973127505691,11200.802572925584,10778.982059835742
39,2023-01-09,17196.5546875,11622.69159994817,11407.647229957345,10993.41424826001,12316.11585182892,12876.718013276984,11849.779565065284,10863.497019644708
40,2023-01-10,17446.292968749996,11979.287295455222,11040.07595365674,10795.51061130657,10465.1351965984,11815.869638484197,12571.652324299877,11324.662213154334
41,2023-01-11,17934.896484375,10228.637962537452,11559.276376025904,10718.217993520164,10512.147501256963,10329.735540096512,12013.33910278908,12613.08601332806
42,2023-01-12,18869.587890624996,12385.389512451775,9954.882744366902,11448.844212731257,10640.327246860194,10482.814939901868,10626.661605702859,12142.200962218623
43,2023-01-13,19909.574218749996,13431.26765500908,12562.255108542136,10278.364754348271,11746.668689133323,10806.980526024749,10856.841424244165,11115.132375131041
44,2023-01-14,20976.298828125,13231.803114036333,12545.367939459622,11786.36498962691,9476.692919753164,11155.318131587304,10279.698354805378,10277.28038118574
45,2023-01-15,20880.798828125,13811.254082192105,13120.622610834043,12529.666104949705,11878.788515892023,9116.580999408216,10818.277939842152,9994.716093063944
46,2023-01-16,21169.632812499996,13496.5596108973,12848.613475846927,12321.25154970863,11767.821278803845,11049.414107662471,7893.92224967268,9861.588854337035
47,2023-01-17,21161.51953125,15145.640109469987,13754.49424938254,13196.23938567961,12585.673517509376,11821.86155753996,11085.325598990696,7907.51671774863
48,2023-01-18,20688.781249999996,16751.691409306837,14740.618790601005,13302.657155172457,12704.706984026934,11807.405493775737,10894.049373177364,10293.656868382945
49,2023-01-19,21086.79296875,17228.198989357752,15645.026638708261,13902.044200830169,13103.300058702576,12300.644607897717,11114.598190920022,10282.81937200028
50,2023-01-20,22676.552734374996,18321.327078572514,17458.90450047942,15893.948344603736,13954.71508509612,12544.891507487462,11564.201838064571,10396.96000644869
51,2023-01-21,22777.625,19870.865179162545,17608.438167743632,16908.44325654649,15440.515569770028,13276.072471278492,12166.920700841047,11216.51311448765
52,2023-01-22,22720.416015624996,20535.738813710377,19848.11715104403,17538.134362580924,16943.4987407345,15388.768955924728,13215.884442713032,11597.462169720475
53,2023-01-23,22934.431640625,19469.47998318751,20123.524338129904,19445.974440788083,17226.992590988975,16587.977517189724,15011.272693780733,12795.228710589741
54,2023-01-24,22636.46875,18926.418236177433,19159.509947173163,19795.17572843599,19213.046914543385,16650.626333912067,16143.66711025229,14545.237119257232
55,2023-01-25,23117.859375,20149.89667201503,18374.657016882957,18627.52865818521,19274.06234581252,18574.52464153036,15848.754247032286,15508.079539534257
56,2023-01-26,23032.77734375,17520.751384098432,19970.78929900689,18111.85933619826,18365.784746234236,19079.243018869427,18402.83072800091,15502.802722763206
57,2023-01-27,23078.728515625,18622.861218488004,17518.02686930688,20152.846364620047,18385.460891432394,18680.210058163557,19402.656387110055,18689.666739966637
58,2023-01-28,23031.089843749996,18530.390271488577,18208.57967319364,17276.110341055617,19852.17674471504,17948.397144171246,18428.104168335474,19107.06078892075
59,2023-01-29,23774.56640625,17998.711220233246,18986.66299526228,18654.298373001886,17632.787090337388,20387.596758025014,18635.685122595798,19021.92769253469
60,2023-01-30,22840.138671875,17266.75700472,17228.25670735206,18222.475233219247,17835.351808546413,16676.561140390753,19779.000191112933,17816.03442170336
61,2023-01-31,23139.283203124996,19425.959758966754,16629.120045647505,16604.070211144,17489.161959712426,17098.169032118083,15769.645949823242,19035.938321148366
62,2023-02-01,23723.769531249996,21852.659180173738,18892.20286518509,16056.928122605488,16019.373561223178,16773.288106442167,16578.821735817943,15211.857846611256
63,2023-02-02,23471.87109375,20910.005004003855,21202.549296708006,18208.00012888305,15480.588899071658,15929.644310562793,16557.190081352925,16199.484490492356
64,2023-02-03,23449.322265625,20430.327614315174,20186.36826965632,20443.438823262677,17633.289272762002,14666.063291316676,15546.862922076962,15981.997578906163
65,2023-02-04,23331.84765625,20749.788252473638,20073.50975882993,19759.802156437305,20074.461023750995,16947.77037272155,14011.565531478378,15522.80859757714
66,2023-02-05,22955.666015624996,20418.683215955007,20456.679002469275,19790.469503013137,19432.053325312845,19836.469150935725,16650.561106395726,13506.930926669867
67,2023-02-06,22760.109375,18925.92857176511,19905.78367009109,19995.920082318116,19232.19688869209,18831.1841617574,19406.939299792815,16117.722772989184
68,2023-02-07,23264.291015624996,18529.128816796423,18373.432493144493,19391.827587795124,19497.99160140695,18792.97873510942,18521.934540768216,19084.976655193765
69,2023-02-08,22939.3984375,19140.826829917045,18893.325114358584,18761.37617517185,19707.78793031594,19890.385683952787,19176.28881858005,18718.10886917429
70,2023-02-09,21819.0390625,20303.713780319973,19399.686607661628,19318.750855150898,19088.120527511044,20101.04138582223,20325.499741311203,19453.820742348384
71,2023-02-10,21651.18359375,18241.608174553687,19857.45718911451,18917.256592280402,18911.122117070667,18533.449373117328,19619.19575253516,19890.239646474736
72,2023-02-11,21870.874999999996,18651.414537367084,17988.063896852782,19588.393762398533,18608.737961300354,18641.76933307542,18241.21945630595,19324.465340585888
73,2023-02-12,21788.203124999996,18132.107302869226,18366.84849346968,17750.91054103396,19168.470453316695,17927.28704542289,18069.89456062126,17577.127779036415
74,2023-02-13,21808.101562499996,17385.102614484076,17421.83275845743,17692.66126686167,17101.538032533335,18605.42248698446,17121.87130423978,17380.141812712565
75,2023-02-14,22220.8046875,17238.020335160305,16669.136842628683,16743.960858266633,16864.461707918595,16036.56278118674,17555.66085275499,15888.546757685794
76,2023-02-15,24307.841796875,17336.771966859204,16978.532549495732,16394.464859032916,16293.147836289909,16552.364123627016,15519.425099015001,16958.78532831863
77,2023-02-16,23623.474609375,17243.43788665322,17147.461280043255,16817.867559614602,16111.168143033712,15975.776940633663,16194.421450962873,15039.32191351064
78,2023-02-17,24565.6015625,16584.485881660854,16419.279784061455,16371.776282535111,16027.55405385892,15253.632563937912,15140.324995693694,15579.80890456405
79,2023-02-18,24641.277343749996,17293.200386394314,16165.439479665523,15888.112419783682,15682.491538156544,15434.217325295425,14766.286408624912,14638.465898770783
80,2023-02-19,24327.642578125,17234.580206091603,16880.717595917835,15814.175368168395,15356.807991115133,15139.816845202982,15196.740219004032,14297.734071981045
81,2023-02-20,24829.148437499996,17841.93477004845,16842.71044504635,16574.684006479747,15381.855581207763,14864.853588486629,14723.248539347906,14741.527010059466
82,2023-02-21,24436.353515624996,19461.50488300554,17438.726929989847,16476.40421505914,16102.096546385395,14823.16555538765,14514.60571311471,14239.579346604332
83,2023-02-22,24188.84375,18017.84190518506,19100.691622667513,17063.971559918373,15972.158720110421,15571.4957386859,14399.396648413893,13771.265632844299
84,2023-02-23,23947.4921875,18748.16555754917,17624.1646288423,18725.730393527985,16691.818470588893,15427.398476760733,15061.320933852281,13799.2708217408
85,2023-02-24,23198.126953125,16981.78404116746,18355.538518578498,17268.95751450086,18227.85074104437,16014.699943156922,14612.93610580089,14234.179241069109
86,2023-02-25,23175.375,18515.82743550495,16321.843892013676,17729.2709302587,16630.75955216926,17675.848225757898,15356.566373098447,13874.193730371364
87,2023-02-26,23561.212890625,20557.0118676943,18149.98438304917,16041.563077093064,17234.838149702355,16094.53824900215,17055.16819983063,14620.488645140855
88,2023-02-27,23522.87109375,17438.55935619547,20353.782726561338,17639.594445288043,15526.137405034442,16791.628603539004,15544.908817919235,16551.66523771894
89,2023-02-28,23147.353515625,18104.548178404202,16252.908629898906,19276.566642423244,17642.114933617817,15318.90662071157,16391.716911005515,15273.724979823091
90,2023-03-01,23646.550781249996,19649.71622907083,18320.32950361187,16643.566312955532,19258.48031933743,17260.251908097514,14620.263407686392,15710.634395534858
91,2023-03-02,23475.466796875,17008.248248967255,18849.110810615774,17399.911907054484,15706.762745774147,18419.489876473617,16733.02971672415,14148.11637175829
92,2023-03-03,22362.6796875,19079.342910849602,16853.602983812307,18774.735374505563,17385.743607662425,15370.679133759764,17863.44040832187,15871.099568309288
93,2023-03-04,22353.349609374996,16819.00712043547,18861.20405443396,16874.80137415745,18671.53711231283,17277.73734035607,15159.54171425661,17698.22949631169
94,2023-03-05,22435.513671875,18724.696237404616,17223.86775855001,19252.527201938985,17204.09959115191,19010.811036829167,17924.67013449165,15820.227122008135
95,2023-03-06,22429.757812499996,18095.410815494804,18324.05346190687,16872.103177947207,18798.977108820378,16168.037560512514,18001.736443250316,16640.20330886847
96,2023-03-07,,,17388.852550288146,17500.023448704764,15952.428179792967,17954.845154256498,14833.107369731482,16654.267499182013
97,2023-03-08,,,,17818.386395228645,17823.670341943573,15999.177416263143,17903.23961750348,14779.31959381578
98,2023-03-09,,,,,16252.642447171971,16372.253316307824,14554.915708179346,16433.82524068534
99,2023-03-10,,,,,,16576.010122931133,16948.891002381068,14932.834801731029
100,2023-03-11,,,,,,,15014.969312870482,15155.447530211824
101,2023-03-12,,,,,,,,14777.396699287816
