Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-01-03,16679.857421875,8173.791021936945,12202.160103648526,18816.77734375,33295.1953125,23179.681640625
2023-01-04,16863.238281249993,8173.791021936945,12562.46866881155,18775.91015625,33337.17578125,23179.62890625
2023-01-05,16836.736328125,8173.791021936945,13082.54700084379,18351.55078125,33380.39453125,23182.955078125
2023-01-06,16951.968749999996,8173.791021936945,13021.310382933503,18569.25390625,33420.875,23187.306640625
2023-01-07,16955.078125,8173.791021936945,13529.201002154254,18950.23828125,33457.96484375,23191.76953125
2023-01-08,17091.144531249996,8173.791021936945,14396.830222824,19017.62890625,33489.25,23195.03515625
2023-01-09,17196.5546875,8173.791021936945,14273.670842747937,18907.90625,33512.13671875,23195.53515625
2023-01-10,17446.292968749996,8173.791021936945,14063.765114686938,18638.12109375,33524.68359375,23191.447265625
2023-01-11,17934.896484375,8173.791021936945,13627.196516471766,18637.580078125,33530.3359375,23182.708984375
2023-01-12,18869.587890624996,8173.791021936945,14049.576708371718,19010.416015625,33532.3125,23169.34765625
2023-01-13,19909.574218749996,8173.791021936945,13832.260728404648,18724.0546875,33530.62890625,23152.080078125
2023-01-14,20976.298828125,8173.791021936945,13370.834148821037,18850.1875,33524.48828125,23131.103515625
2023-01-15,20880.798828125,8173.791021936945,14122.14358149009,18747.349609375,33521.76171875,23108.958984375
2023-01-16,21169.632812499996,8173.791021936945,13921.435725195333,18687.884765625,33530.20703125,23089.669921875
2023-01-17,21161.51953125,8173.791021936945,14093.333131094272,18964.234375,33552.8046875,23078.056640625
2023-01-18,20688.781249999996,8173.791021936945,14452.759355879234,19170.673828125,33588.39453125,23077.025390625
2023-01-19,21086.79296875,8173.791021936945,14390.756391570505,19234.759765625,33635.4921875,23087.61328125
2023-01-20,22676.552734374996,8173.791021936945,14630.074209537577,19241.0625,33691.5859375,23109.53515625
2023-01-21,22777.625,8173.791021936945,14715.912331416845,19706.935546875,33750.92578125,23140.892578125
2023-01-22,22720.416015624996,8173.791021936945,14823.786654552592,19860.748046875,33806.34765625,23179.21875
2023-01-23,22934.431640625,8173.791021936945,15142.293128271913,19784.939453125,33855.37890625,23222.447265625
2023-01-24,22636.46875,8173.791021936945,15759.167317230627,19461.42578125,33900.69921875,23269.771484375
2023-01-25,23117.859375,8173.791021936945,15102.425674349737,19438.865234375,33938.83203125,23318.0
2023-01-26,23032.77734375,8173.791021936945,15621.373639054524,19762.99609375,33975.87109375,23366.591796875
2023-01-27,23078.728515625,8173.791021936945,16675.659364286254,19975.462890625,34015.51953125,23415.130859375
2023-01-28,23031.089843749996,8173.791021936945,16649.194182131178,19911.89453125,34060.88671875,23464.82421875
2023-01-29,23774.56640625,8173.791021936945,17317.2169401513,20158.861328125,34113.79296875,23517.427734375
2023-01-30,22840.138671875,8173.791021936945,16464.900774607253,19949.87890625,34170.96875,23574.333984375
2023-01-31,23139.283203124996,8173.791021936945,16041.45916958325,19803.84765625,34224.27734375,23633.505859375
2023-02-01,23723.769531249996,8173.791021936945,15836.17604755745,20241.92578125,34269.11328125,23691.837890625
2023-02-02,23471.87109375,8173.791021936945,16816.38067779163,19740.634765625,34299.86328125,23746.146484375
2023-02-03,23449.322265625,8173.791021936945,16037.682534331834,19509.326171875,34318.3984375,23795.197265625
2023-02-04,23331.84765625,8173.791021936945,16421.34278828551,19904.341796875,34328.15234375,23839.224609375
2023-02-05,22955.666015624996,8173.791021936945,16450.2670380484,19546.990234375,34329.90234375,23878.869140625
2023-02-06,22760.109375,8173.791021936945,16732.971728484357,18774.306640625,34327.70703125,23915.625
2023-02-07,23264.291015624996,8173.791021936945,17164.470007680997,19312.25390625,34326.69921875,23950.783203125
2023-02-08,22939.3984375,8173.791021936945,17464.12483413784,18463.298828125,34333.78125,23986.640625
2023-02-09,21819.0390625,8173.791021936945,17832.240881848185,18694.490234375,34349.33984375,24025.310546875
2023-02-10,21651.18359375,8173.791021936945,17079.519923585343,19149.830078125,34373.234375,24068.865234375
2023-02-11,21870.874999999996,8173.791021936945,17429.34478125652,18646.775390625,34401.625,24117.23046875
2023-02-12,21788.203124999996,8173.791021936945,17841.156143191103,18840.234375,34431.07421875,24169.68359375
2023-02-13,21808.101562499996,8173.791021936945,17865.33499877714,18135.73828125,34458.83203125,24224.41796875
2023-02-14,22220.8046875,8173.791021936945,17660.412114598465,18426.412109375,34484.671875,24280.103515625
2023-02-15,24307.841796875,8173.791021936945,17996.905868199632,17991.916015625,34508.7734375,24335.49609375
2023-02-16,23623.474609375,8173.791021936945,18612.27856937283,18334.533203125,34535.1640625,24391.34765625
2023-02-17,24565.6015625,8173.791021936945,18809.833202227546,18011.578125,34568.6875,24450.021484375
2023-02-18,24641.277343749996,8173.791021936945,19177.136101658256,17922.169921875,34611.6796875,24513.625
2023-02-19,24327.642578125,8173.791021936945,19647.790091456438,18434.072265625,34665.62109375,24585.0
2023-02-20,24829.148437499996,8173.791021936945,20223.606536968215,18431.34765625,34727.78125,24665.232421875
2023-02-21,24436.353515624996,8173.791021936945,20019.81525427225,18841.21875,34793.19921875,24753.740234375
2023-02-22,24188.84375,8173.791021936945,20249.95459498303,18861.806640625,34861.16015625,24849.560546875
2023-02-23,23947.4921875,8173.791021936945,19780.401295034455,18974.12890625,34923.46875,24949.626953125
2023-02-24,23198.126953125,8173.791021936945,20192.280157028163,19483.146484375,34974.6796875,25050.474609375
2023-02-25,23175.375,8173.791021936945,19987.794975063935,19077.505859375,35009.69921875,25146.048828125
2023-02-26,23561.212890625,8173.791021936945,18767.18988424924,19781.400390625,35021.91015625,25231.6875
2023-02-27,23522.87109375,8173.791021936945,18604.52156230198,19197.580078125,35017.703125,25305.822265625
2023-02-28,23147.353515625,8173.791021936945,18070.696159969484,19477.814453125,35002.51953125,25369.3125
2023-03-01,23646.550781249996,8173.791021936945,18209.7000082677,19539.61328125,34977.27734375,25422.119140625
2023-03-02,23475.466796875,8173.791021936945,17511.46720582972,19863.98828125,34953.16015625,25467.615234375
2023-03-03,22362.6796875,8173.791021936945,17743.983617048634,19287.369140625,34928.50390625,25507.38671875
2023-03-04,22353.349609374996,8173.791021936945,18610.604719612053,19246.228515625,34908.51171875,25544.125
2023-03-05,22435.513671875,8173.791021936945,19846.235641397816,19818.642578125,34898.48828125,25580.6875
2023-03-06,22429.757812499996,8173.791021936945,19722.80087603269,19091.615234375,34893.2109375,25617.708984375
2023-03-07,22219.769531249996,8295.33447260918,19176.862248466005,19623.32421875,34895.12109375,25664.072265625
2023-03-08,21718.080078124996,7047.518057996942,19880.591452557062,19328.408203125,34997.53125,25085.955078125
2023-03-09,20363.021484375,7920.070356011163,18623.288087076755,20123.201171875,34891.140625,25871.119140625
2023-03-10,20187.244140625,8533.43434743997,18548.19425819985,18049.0390625,34813.2734375,25544.404296875
2023-03-11,20632.41015625,8192.317979599533,17806.471616151637,19689.708984375,34709.265625,26403.818359375
2023-03-12,22163.94921875,8987.85746430719,17043.61259435614,19188.548828125,34792.49609375,25923.017578125
